User_ID;Smartphone_Adoption;Payment_Method;Website_Activity;Bought_Digital_Media_18Mo;Gender;Bought_Electronics_12Mo;Bought_Digital;Browsed_Electronics_12Mo;Marital_Status;Age
7039;Late Majority;Monthly Billing;Seldom;Yes;F;No;Yes;Yes;S;25
4715;Late Majority;Website Account;Seldom;Yes;M;Yes;No;Yes;S;62
7730;Late Majority;Bank Transfer;Frequent;Yes;M;No;Yes;Yes;M;66
8559;Late Majority;Bank Transfer;Seldom;Yes;M;No;No;Yes;M;28
3532;Late Majority;Credit Card;Regular;No;M;No;Yes;Yes;M;45
8475;Late Majority;Bank Transfer;Seldom;Yes;M;Yes;No;Yes;M;56
9204;Late Majority;Bank Transfer;Regular;Yes;M;Yes;Yes;Yes;S;62
1737;Late Majority;Bank Transfer;Seldom;Yes;M;Yes;Yes;Yes;S;58
5435;Late Majority;Bank Transfer;Regular;Yes;F;No;Yes;Yes;S;58
2255;Late Majority;Bank Transfer;Seldom;Yes;F;Yes;Yes;Yes;M;66
8159;Late Majority;Credit Card;Seldom;Yes;M;Yes;Yes;Yes;S;66
7507;Late Majority;Monthly Billing;Frequent;Yes;F;Yes;No;Yes;M;16
4634;Late Majority;Website Account;Regular;Yes;F;No;Yes;Yes;S;34
8140;Late Majority;Credit Card;Regular;No;M;Yes;Yes;Yes;M;66
4854;Late Majority;Bank Transfer;Seldom;Yes;M;Yes;Yes;Yes;S;66
9726;Late Majority;Bank Transfer;Seldom;Yes;M;Yes;No;No;M;66
3834;Late Majority;Bank Transfer;Seldom;No;M;Yes;No;Yes;M;24
8860;Late Majority;Bank Transfer;Frequent;Yes;M;Yes;No;Yes;S;66
5568;Late Majority;Bank Transfer;Regular;Yes;M;Yes;Yes;Yes;M;47
2966;Late Majority;Website Account;Regular;Yes;M;No;No;Yes;M;46
4629;Late Majority;Monthly Billing;Seldom;Yes;F;Yes;Yes;Yes;S;31
9220;Late Majority;Website Account;Regular;Yes;M;Yes;Yes;Yes;S;57
6525;Late Majority;Bank Transfer;Regular;Yes;F;Yes;Yes;Yes;M;66
4145;Late Majority;Bank Transfer;Regular;Yes;F;No;No;Yes;M;27
4614;Late Majority;Website Account;Seldom;No;M;No;Yes;Yes;S;55
3581;Late Majority;Bank Transfer;Seldom;No;F;No;Yes;Yes;S;66
8010;Late Majority;Monthly Billing;Seldom;Yes;F;No;No;Yes;M;19
4639;Late Majority;Bank Transfer;Seldom;Yes;F;Yes;No;Yes;S;48
8324;Late Majority;Bank Transfer;Seldom;Yes;M;No;No;Yes;M;35
4616;Late Majority;Credit Card;Regular;No;F;No;Yes;Yes;M;60
7273;Late Majority;Credit Card;Seldom;Yes;F;Yes;No;Yes;M;56
7573;Late Majority;Bank Transfer;Seldom;No;F;No;No;Yes;M;40
8991;Late Majority;Bank Transfer;Regular;Yes;F;No;Yes;Yes;S;16
5205;Late Majority;Bank Transfer;Seldom;Yes;F;No;Yes;Yes;M;52
3814;Late Majority;Bank Transfer;Regular;Yes;F;Yes;No;Yes;M;39
8232;Late Majority;Bank Transfer;Seldom;Yes;M;No;Yes;Yes;S;66
2987;Late Majority;Bank Transfer;Frequent;Yes;M;Yes;No;Yes;S;16
9288;Late Majority;Bank Transfer;Regular;Yes;M;No;No;Yes;S;66
3022;Late Majority;Bank Transfer;Seldom;Yes;F;No;Yes;Yes;M;57
3733;Late Majority;Website Account;Seldom;No;M;No;No;Yes;S;39
9981;Late Majority;Bank Transfer;Regular;Yes;M;No;No;Yes;M;22
1709;Late Majority;Bank Transfer;Seldom;Yes;M;Yes;No;Yes;M;16
5938;Late Majority;Bank Transfer;Regular;Yes;F;No;No;Yes;M;66
8331;Late Majority;Monthly Billing;Regular;Yes;F;Yes;Yes;Yes;S;45
7631;Late Majority;Monthly Billing;Seldom;Yes;F;No;Yes;Yes;M;18
1159;Late Majority;Bank Transfer;Seldom;Yes;F;Yes;Yes;Yes;M;44
7918;Late Majority;Website Account;Seldom;Yes;M;No;No;Yes;M;59
8437;Late Majority;Bank Transfer;Regular;Yes;M;Yes;No;No;M;66
8180;Late Majority;Website Account;Seldom;No;M;No;Yes;Yes;M;25
4148;Late Majority;Credit Card;Regular;No;F;Yes;No;Yes;M;66
4438;Late Majority;Bank Transfer;Seldom;Yes;M;Yes;Yes;Yes;S;55
7065;Late Majority;Bank Transfer;Regular;Yes;M;Yes;No;Yes;S;35
9723;Late Majority;Bank Transfer;Regular;Yes;M;Yes;No;Yes;M;17
9939;Late Majority;Credit Card;Regular;No;M;Yes;Yes;Yes;S;16
1210;Late Majority;Monthly Billing;Regular;Yes;M;Yes;Yes;Yes;S;61
8591;Late Majority;Bank Transfer;Regular;Yes;F;Yes;No;Yes;S;20
3384;Late Majority;Credit Card;Seldom;Yes;M;Yes;Yes;Yes;S;20
9552;Innovator;Credit Card;Seldom;No;F;Yes;No;Yes;M;65
6757;Innovator;Bank Transfer;Frequent;No;F;Yes;Yes;Yes;M;43
3599;Innovator;Bank Transfer;Regular;No;F;Yes;Yes;No;S;65
6811;Innovator;Bank Transfer;Seldom;No;M;No;Yes;Yes;S;16
4104;Innovator;Bank Transfer;Regular;No;M;No;Yes;Yes;S;63
7226;Innovator;Website Account;Seldom;Yes;F;Yes;Yes;Yes;S;19
7814;Innovator;Bank Transfer;Regular;Yes;F;Yes;Yes;Yes;M;52
4693;Innovator;Website Account;Regular;Yes;F;Yes;Yes;No;S;39
7266;Innovator;Bank Transfer;Frequent;No;F;Yes;Yes;Yes;M;43
5259;Innovator;Website Account;Frequent;No;M;Yes;Yes;Yes;S;40
7417;Innovator;Bank Transfer;Regular;Yes;F;Yes;Yes;No;S;60
6795;Innovator;Website Account;Seldom;No;M;No;No;Yes;S;16
8669;Innovator;Credit Card;Regular;Yes;F;No;Yes;Yes;M;23
9888;Innovator;Bank Transfer;Regular;Yes;F;Yes;Yes;Yes;S;52
9181;Innovator;Credit Card;Regular;No;M;No;No;Yes;M;22
2792;Innovator;Website Account;Regular;No;M;Yes;No;Yes;S;52
5174;Innovator;Bank Transfer;Regular;Yes;M;Yes;Yes;Yes;S;54
8702;Innovator;Credit Card;Frequent;Yes;F;Yes;Yes;Yes;M;43
4318;Innovator;Credit Card;Regular;No;M;Yes;Yes;Yes;S;42
6091;Innovator;Bank Transfer;Regular;No;F;Yes;Yes;Yes;M;42
8380;Innovator;Website Account;Regular;Yes;F;Yes;No;Yes;S;52
6892;Innovator;Website Account;Frequent;No;M;Yes;No;Yes;S;16
7976;Innovator;Bank Transfer;Regular;No;F;Yes;No;Yes;M;54
7214;Innovator;Website Account;Regular;No;M;Yes;No;Yes;M;46
3369;Innovator;Bank Transfer;Seldom;No;M;No;Yes;Yes;M;16
1645;Innovator;Credit Card;Seldom;No;F;Yes;Yes;Yes;M;42
2866;Innovator;Bank Transfer;Regular;Yes;M;Yes;Yes;Yes;M;53
7014;Innovator;Credit Card;Seldom;No;M;No;Yes;Yes;M;35
6177;Innovator;Credit Card;Regular;Yes;F;No;Yes;Yes;M;36
6199;Innovator;Bank Transfer;Regular;Yes;F;Yes;Yes;Yes;M;54
4787;Innovator;Bank Transfer;Seldom;No;F;Yes;No;Yes;S;40
1720;Innovator;Credit Card;Seldom;No;M;Yes;Yes;Yes;M;63
7763;Innovator;Credit Card;Regular;No;M;Yes;No;Yes;S;46
7356;Innovator;Website Account;Regular;No;M;No;No;Yes;M;17
6916;Innovator;Credit Card;Seldom;No;M;Yes;Yes;Yes;S;39
2979;Innovator;Credit Card;Frequent;No;F;Yes;Yes;Yes;M;35
1328;Innovator;Website Account;Seldom;Yes;F;No;No;Yes;M;22
7817;Innovator;Bank Transfer;Regular;No;F;Yes;Yes;Yes;S;42
4937;Innovator;Credit Card;Regular;No;M;Yes;No;Yes;M;48
3879;Innovator;Credit Card;Frequent;Yes;F;Yes;No;No;M;57
1757;Innovator;Monthly Billing;Frequent;No;M;Yes;No;Yes;M;38
9651;Innovator;Credit Card;Seldom;No;F;Yes;Yes;Yes;M;43
8096;Innovator;Monthly Billing;Seldom;No;M;Yes;Yes;Yes;S;44
5575;Innovator;Bank Transfer;Regular;No;M;No;Yes;Yes;S;63
7793;Innovator;Credit Card;Seldom;No;M;No;No;Yes;M;16
4423;Innovator;Website Account;Seldom;No;F;No;No;No;S;26
7117;Innovator;Credit Card;Regular;No;M;Yes;No;Yes;M;41
6974;Innovator;Credit Card;Regular;No;M;Yes;Yes;Yes;M;33
5928;Innovator;Bank Transfer;Regular;No;M;Yes;No;Yes;M;46
6415;Innovator;Bank Transfer;Regular;No;F;Yes;Yes;Yes;S;54
3505;Innovator;Monthly Billing;Seldom;No;F;Yes;No;Yes;S;44
5108;Innovator;Bank Transfer;Seldom;No;F;Yes;Yes;No;M;43
9895;Innovator;Website Account;Seldom;No;F;Yes;No;Yes;S;46
2670;Innovator;Credit Card;Seldom;No;M;Yes;No;Yes;M;66
8231;Innovator;Website Account;Seldom;No;M;No;Yes;Yes;S;17
5429;Innovator;Credit Card;Regular;Yes;M;No;No;Yes;M;23
8951;Innovator;Credit Card;Regular;Yes;M;No;No;Yes;M;21
7488;Innovator;Credit Card;Seldom;No;M;Yes;No;Yes;M;66
3514;Innovator;Bank Transfer;Seldom;Yes;M;No;No;Yes;M;17
4303;Innovator;Website Account;Seldom;Yes;F;Yes;Yes;No;S;16
9547;Innovator;Bank Transfer;Frequent;Yes;F;Yes;Yes;No;M;36
5666;Innovator;Bank Transfer;Frequent;No;M;Yes;Yes;Yes;M;39
3960;Innovator;Monthly Billing;Regular;No;M;Yes;No;Yes;M;43
4177;Innovator;Website Account;Regular;Yes;F;Yes;Yes;Yes;S;54
4838;Innovator;Bank Transfer;Seldom;No;M;No;Yes;Yes;M;16
9939;Innovator;Credit Card;Frequent;Yes;M;No;No;No;S;29
2586;Innovator;Website Account;Regular;Yes;F;Yes;No;Yes;S;54
7688;Innovator;Credit Card;Regular;No;F;No;Yes;Yes;M;31
3243;Innovator;Bank Transfer;Seldom;No;F;No;No;No;M;60
1153;Innovator;Monthly Billing;Seldom;No;F;Yes;No;Yes;M;44
1596;Innovator;Bank Transfer;Seldom;Yes;M;No;Yes;Yes;M;29
6775;Innovator;Bank Transfer;Seldom;No;F;No;No;No;M;66
5524;Innovator;Monthly Billing;Frequent;Yes;M;Yes;No;Yes;M;44
9092;Innovator;Credit Card;Regular;No;M;No;Yes;Yes;S;43
4850;Innovator;Website Account;Seldom;No;F;Yes;Yes;Yes;S;19
9058;Early Adopter;Bank Transfer;Seldom;No;M;Yes;Yes;Yes;S;38
4766;Early Adopter;Bank Transfer;Seldom;No;M;No;No;Yes;S;66
3170;Early Adopter;Website Account;Seldom;Yes;M;No;Yes;Yes;M;60
1858;Early Adopter;Bank Transfer;Regular;Yes;F;Yes;Yes;Yes;S;40
9327;Early Adopter;Credit Card;Seldom;No;F;Yes;Yes;Yes;M;53
9252;Early Adopter;Credit Card;Regular;Yes;F;No;No;Yes;S;66
5071;Early Adopter;Bank Transfer;Regular;No;M;No;Yes;Yes;M;47
7333;Early Adopter;Monthly Billing;Seldom;Yes;M;No;Yes;No;M;66
8184;Early Adopter;Website Account;Seldom;No;M;No;No;Yes;S;66
4148;Early Adopter;Website Account;Seldom;Yes;M;Yes;Yes;Yes;M;24
8747;Early Adopter;Bank Transfer;Regular;Yes;M;No;No;Yes;S;60
9201;Early Adopter;Monthly Billing;Seldom;Yes;F;Yes;Yes;Yes;S;61
7500;Early Adopter;Website Account;Regular;No;F;No;Yes;Yes;S;66
8666;Early Adopter;Credit Card;Seldom;No;M;Yes;No;Yes;M;19
6498;Early Adopter;Credit Card;Seldom;Yes;M;Yes;No;Yes;M;53
6014;Early Adopter;Bank Transfer;Seldom;Yes;F;Yes;Yes;Yes;S;31
3377;Early Adopter;Bank Transfer;Regular;Yes;M;Yes;No;Yes;S;63
7464;Early Adopter;Bank Transfer;Seldom;Yes;M;Yes;Yes;Yes;M;19
8105;Early Adopter;Bank Transfer;Regular;Yes;F;Yes;Yes;Yes;S;40
8524;Early Adopter;Website Account;Seldom;No;M;Yes;No;Yes;S;18
8653;Early Adopter;Bank Transfer;Seldom;Yes;M;No;No;Yes;S;60
2428;Early Adopter;Bank Transfer;Seldom;No;M;Yes;Yes;Yes;S;42
4150;Early Adopter;Website Account;Regular;Yes;M;Yes;Yes;Yes;S;65
1798;Early Adopter;Bank Transfer;Seldom;No;M;No;Yes;Yes;M;43
6210;Early Adopter;Website Account;Seldom;Yes;F;No;Yes;Yes;S;60
5223;Early Adopter;Credit Card;Regular;Yes;M;Yes;Yes;Yes;M;38
4592;Early Adopter;Credit Card;Seldom;No;F;Yes;Yes;Yes;S;59
2453;Early Adopter;Bank Transfer;Seldom;No;M;Yes;Yes;Yes;S;64
2688;Early Adopter;Credit Card;Regular;Yes;F;Yes;Yes;Yes;S;18
1415;Early Adopter;Bank Transfer;Seldom;Yes;M;No;Yes;No;S;64
3171;Early Adopter;Credit Card;Seldom;Yes;M;Yes;Yes;Yes;S;53
2296;Early Adopter;Bank Transfer;Seldom;No;M;Yes;No;Yes;S;27
6745;Early Adopter;Monthly Billing;Seldom;No;F;Yes;No;Yes;S;61
8701;Early Adopter;Website Account;Frequent;Yes;F;Yes;Yes;Yes;S;66
6413;Early Adopter;Credit Card;Regular;Yes;M;No;Yes;Yes;M;66
2045;Early Adopter;Bank Transfer;Seldom;No;M;Yes;Yes;Yes;S;37
8749;Early Adopter;Website Account;Seldom;Yes;F;Yes;Yes;Yes;M;60
6097;Early Adopter;Credit Card;Seldom;No;M;Yes;Yes;Yes;M;52
6058;Early Adopter;Bank Transfer;Seldom;Yes;F;Yes;Yes;Yes;S;16
4491;Early Adopter;Bank Transfer;Regular;Yes;F;No;Yes;Yes;S;33
3056;Early Adopter;Bank Transfer;Seldom;No;F;Yes;Yes;Yes;M;19
4006;Early Adopter;Bank Transfer;Regular;Yes;M;Yes;Yes;Yes;S;53
9726;Early Adopter;Bank Transfer;Regular;Yes;M;No;Yes;Yes;M;60
6439;Early Adopter;Website Account;Seldom;No;M;Yes;Yes;Yes;M;24
5860;Early Adopter;Bank Transfer;Frequent;No;M;Yes;No;Yes;S;47
1601;Early Adopter;Bank Transfer;Frequent;Yes;F;Yes;Yes;No;M;47
4684;Early Adopter;Bank Transfer;Seldom;No;M;Yes;Yes;Yes;S;41
9643;Early Adopter;Website Account;Regular;Yes;M;Yes;Yes;Yes;M;66
9974;Early Adopter;Website Account;Regular;No;F;Yes;Yes;Yes;S;66
2408;Early Adopter;Monthly Billing;Seldom;No;M;No;Yes;Yes;M;16
7309;Early Adopter;Credit Card;Seldom;No;F;No;No;Yes;S;66
2528;Early Adopter;Website Account;Regular;Yes;M;No;Yes;Yes;S;66
2097;Early Adopter;Bank Transfer;Frequent;Yes;F;Yes;Yes;Yes;S;64
4747;Early Adopter;Website Account;Seldom;Yes;F;No;Yes;Yes;S;66
9845;Early Adopter;Website Account;Regular;Yes;F;No;No;Yes;S;66
4995;Early Adopter;Bank Transfer;Regular;Yes;M;Yes;No;Yes;M;65
4166;Early Adopter;Website Account;Seldom;Yes;M;Yes;No;Yes;S;60
1110;Early Adopter;Credit Card;Regular;Yes;F;Yes;Yes;Yes;S;37
2963;Early Adopter;Website Account;Seldom;Yes;F;No;No;No;S;63
2908;Early Adopter;Website Account;Frequent;Yes;F;Yes;Yes;Yes;S;54
6587;Early Adopter;Website Account;Regular;Yes;M;Yes;Yes;Yes;S;66
2392;Early Adopter;Bank Transfer;Regular;Yes;M;Yes;Yes;Yes;M;60
4277;Early Adopter;Bank Transfer;Seldom;Yes;M;Yes;Yes;Yes;M;19
1438;Early Adopter;Monthly Billing;Seldom;Yes;M;No;Yes;Yes;M;63
8813;Early Adopter;Bank Transfer;Frequent;No;M;Yes;Yes;Yes;M;25
9461;Early Adopter;Bank Transfer;Seldom;No;M;No;No;Yes;S;66
6695;Early Adopter;Website Account;Frequent;No;F;Yes;No;No;M;52
9716;Early Adopter;Website Account;Seldom;Yes;M;No;No;Yes;S;18
3873;Early Adopter;Monthly Billing;Seldom;Yes;M;Yes;Yes;Yes;M;60
3027;Early Adopter;Website Account;Regular;Yes;M;No;Yes;Yes;S;66
1588;Early Adopter;Website Account;Seldom;No;M;No;No;Yes;S;66
9793;Early Adopter;Monthly Billing;Frequent;Yes;F;Yes;Yes;No;S;66
7481;Early Adopter;Website Account;Regular;Yes;M;No;Yes;No;M;25
8002;Early Adopter;Bank Transfer;Regular;No;F;Yes;Yes;Yes;M;21
7615;Early Adopter;Website Account;Regular;Yes;M;No;Yes;Yes;M;31
3715;Early Adopter;Bank Transfer;Regular;Yes;M;Yes;No;Yes;M;65
3518;Early Adopter;Bank Transfer;Seldom;Yes;M;No;No;Yes;S;61
1388;Early Adopter;Bank Transfer;Regular;Yes;M;Yes;Yes;Yes;M;19
4833;Early Adopter;Credit Card;Seldom;No;M;Yes;No;Yes;M;25
7365;Early Adopter;Bank Transfer;Frequent;No;M;No;Yes;Yes;M;56
8431;Early Adopter;Credit Card;Frequent;No;M;Yes;No;Yes;M;26
8722;Early Adopter;Website Account;Seldom;Yes;M;No;Yes;Yes;M;31
3712;Early Adopter;Monthly Billing;Frequent;Yes;F;No;Yes;Yes;M;66
1530;Early Adopter;Credit Card;Seldom;No;M;Yes;Yes;Yes;M;56
9492;Early Adopter;Credit Card;Seldom;Yes;F;Yes;Yes;Yes;S;36
3432;Early Adopter;Bank Transfer;Seldom;Yes;F;No;Yes;Yes;S;18
3793;Early Adopter;Bank Transfer;Seldom;No;M;Yes;Yes;Yes;S;40
3235;Early Adopter;Website Account;Regular;Yes;F;No;Yes;Yes;S;16
1654;Early Adopter;Bank Transfer;Seldom;No;M;No;No;No;S;64
6147;Early Adopter;Website Account;Regular;Yes;F;Yes;No;No;S;66
6266;Early Adopter;Bank Transfer;Seldom;Yes;M;Yes;Yes;Yes;S;18
9303;Early Adopter;Bank Transfer;Seldom;Yes;F;Yes;Yes;Yes;M;38
3777;Early Adopter;Monthly Billing;Seldom;No;F;Yes;No;Yes;M;66
5379;Early Adopter;Bank Transfer;Seldom;Yes;F;Yes;Yes;Yes;S;36
2181;Early Adopter;Website Account;Regular;Yes;F;No;Yes;No;S;66
9114;Early Adopter;Bank Transfer;Regular;No;F;No;Yes;Yes;M;60
2983;Early Adopter;Monthly Billing;Seldom;No;M;No;Yes;Yes;M;65
4228;Early Adopter;Credit Card;Regular;No;M;No;Yes;Yes;M;66
6633;Early Adopter;Website Account;Regular;Yes;M;Yes;Yes;Yes;M;66
1181;Early Adopter;Credit Card;Regular;Yes;M;No;Yes;Yes;M;66
2636;Early Adopter;Website Account;Regular;Yes;F;Yes;Yes;Yes;M;18
7666;Early Adopter;Credit Card;Frequent;Yes;M;No;No;Yes;S;63
4393;Early Adopter;Bank Transfer;Regular;Yes;F;Yes;Yes;Yes;S;66
4897;Early Adopter;Website Account;Regular;No;F;Yes;Yes;Yes;M;23
1042;Early Adopter;Credit Card;Seldom;No;F;Yes;Yes;Yes;M;60
2525;Early Adopter;Bank Transfer;Frequent;Yes;F;Yes;Yes;Yes;S;55
9829;Early Adopter;Monthly Billing;Seldom;No;F;Yes;Yes;Yes;S;63
8960;Early Adopter;Credit Card;Regular;Yes;F;Yes;Yes;Yes;S;66
9310;Early Adopter;Bank Transfer;Seldom;Yes;F;No;Yes;Yes;S;31
6118;Early Adopter;Website Account;Seldom;Yes;F;Yes;Yes;No;M;66
9396;Early Adopter;Website Account;Seldom;No;M;No;No;No;S;66
6813;Early Adopter;Website Account;Seldom;Yes;M;Yes;Yes;Yes;M;61
4673;Early Adopter;Bank Transfer;Regular;No;F;Yes;Yes;Yes;M;38
6696;Early Adopter;Bank Transfer;Seldom;No;M;No;No;Yes;S;63
2289;Early Adopter;Credit Card;Seldom;Yes;M;No;Yes;Yes;M;66
2785;Early Adopter;Bank Transfer;Frequent;Yes;F;Yes;No;Yes;M;53
9067;Early Adopter;Bank Transfer;Seldom;No;M;Yes;Yes;Yes;S;38
4420;Early Adopter;Bank Transfer;Seldom;No;M;Yes;No;Yes;S;66
9389;Early Adopter;Monthly Billing;Seldom;Yes;F;Yes;Yes;Yes;M;36
4662;Early Adopter;Website Account;Regular;Yes;F;Yes;Yes;Yes;S;66
3489;Early Adopter;Bank Transfer;Regular;No;M;Yes;No;Yes;M;21
6071;Early Adopter;Website Account;Frequent;No;F;No;No;Yes;S;55
5758;Early Adopter;Website Account;Regular;No;M;No;Yes;Yes;S;66
3126;Early Adopter;Website Account;Seldom;Yes;F;No;Yes;Yes;S;16
5976;Early Adopter;Website Account;Seldom;No;F;Yes;Yes;Yes;S;18
4554;Early Adopter;Monthly Billing;Regular;Yes;F;Yes;Yes;Yes;M;66
9769;Early Adopter;Bank Transfer;Frequent;No;F;No;No;Yes;S;47
3953;Early Adopter;Bank Transfer;Seldom;No;M;No;Yes;Yes;M;63
1886;Early Adopter;Bank Transfer;Seldom;Yes;F;No;Yes;No;M;45
9770;Early Adopter;Credit Card;Seldom;Yes;M;No;Yes;No;S;16
8160;Early Adopter;Website Account;Seldom;Yes;M;No;No;Yes;S;60
5811;Early Adopter;Credit Card;Regular;No;M;Yes;Yes;Yes;M;61
8807;Early Adopter;Bank Transfer;Seldom;No;F;Yes;No;Yes;S;26
3500;Early Adopter;Monthly Billing;Regular;No;M;No;Yes;Yes;M;66
1774;Early Adopter;Monthly Billing;Regular;Yes;F;No;Yes;Yes;M;19
9284;Early Adopter;Bank Transfer;Seldom;Yes;F;Yes;Yes;No;S;66
4298;Early Adopter;Website Account;Frequent;No;F;Yes;No;Yes;S;63
9317;Early Adopter;Bank Transfer;Regular;No;M;No;Yes;Yes;M;42
9415;Early Adopter;Bank Transfer;Frequent;Yes;M;Yes;Yes;Yes;M;22
5955;Early Adopter;Bank Transfer;Regular;No;F;Yes;Yes;Yes;S;39
4671;Early Adopter;Monthly Billing;Seldom;No;M;Yes;Yes;Yes;M;16
6214;Early Adopter;Credit Card;Frequent;No;F;No;Yes;Yes;M;66
4168;Early Adopter;Website Account;Regular;Yes;F;No;Yes;No;S;61
2791;Early Adopter;Monthly Billing;Regular;No;M;Yes;No;Yes;S;60
1303;Early Adopter;Website Account;Seldom;No;M;No;No;Yes;S;66
3245;Early Adopter;Bank Transfer;Seldom;No;M;Yes;No;Yes;S;66
1555;Early Adopter;Website Account;Seldom;Yes;F;Yes;No;No;S;66
2498;Early Adopter;Bank Transfer;Seldom;No;F;Yes;Yes;Yes;M;23
2197;Early Adopter;Monthly Billing;Regular;No;M;Yes;No;Yes;M;65
2132;Early Adopter;Bank Transfer;Seldom;Yes;M;No;Yes;No;S;66
7407;Early Adopter;Credit Card;Regular;Yes;M;Yes;Yes;No;M;59
5902;Early Adopter;Bank Transfer;Seldom;No;M;Yes;Yes;Yes;S;40
8029;Early Adopter;Bank Transfer;Frequent;Yes;M;No;Yes;Yes;S;57
6765;Early Adopter;Bank Transfer;Seldom;No;F;Yes;No;Yes;S;20
4448;Early Adopter;Bank Transfer;Seldom;Yes;M;Yes;No;Yes;S;54
3981;Early Adopter;Website Account;Frequent;Yes;M;Yes;No;Yes;S;52
7796;Early Adopter;Bank Transfer;Seldom;Yes;M;Yes;Yes;Yes;S;24
1670;Early Adopter;Website Account;Frequent;No;F;No;Yes;Yes;S;59
5464;Early Adopter;Website Account;Seldom;No;F;Yes;Yes;Yes;S;65
2186;Early Adopter;Credit Card;Frequent;Yes;F;No;No;Yes;M;66
4217;Early Adopter;Bank Transfer;Regular;No;M;Yes;No;Yes;S;47
7734;Early Adopter;Website Account;Regular;No;M;No;Yes;Yes;M;23
6589;Early Adopter;Website Account;Frequent;No;M;Yes;Yes;Yes;S;56
1367;Early Adopter;Website Account;Seldom;Yes;M;No;Yes;Yes;M;23
6276;Early Adopter;Monthly Billing;Regular;No;F;Yes;No;Yes;M;35
1807;Early Adopter;Bank Transfer;Regular;No;F;Yes;No;Yes;S;27
6206;Early Adopter;Bank Transfer;Regular;Yes;F;No;Yes;Yes;M;38
2848;Early Adopter;Bank Transfer;Seldom;No;M;No;No;No;M;16
3477;Early Adopter;Bank Transfer;Frequent;Yes;M;No;Yes;Yes;M;19
1337;Early Adopter;Bank Transfer;Frequent;Yes;M;Yes;Yes;Yes;M;55
1732;Early Adopter;Bank Transfer;Seldom;Yes;F;Yes;Yes;Yes;M;38
6141;Early Adopter;Bank Transfer;Regular;Yes;F;Yes;Yes;Yes;S;66
5800;Early Adopter;Website Account;Seldom;Yes;F;No;Yes;Yes;S;66
8820;Early Adopter;Credit Card;Frequent;No;M;No;No;Yes;S;61
3647;Early Adopter;Website Account;Seldom;Yes;F;No;Yes;Yes;S;66
8662;Early Adopter;Website Account;Regular;Yes;F;Yes;Yes;Yes;M;38
8623;Early Adopter;Bank Transfer;Seldom;Yes;F;Yes;Yes;Yes;S;16
2791;Early Adopter;Website Account;Seldom;Yes;F;Yes;No;No;S;66
8249;Early Adopter;Bank Transfer;Frequent;No;F;No;Yes;Yes;S;64
4302;Early Adopter;Monthly Billing;Regular;No;M;Yes;Yes;Yes;M;60
3209;Early Adopter;Bank Transfer;Seldom;No;F;Yes;No;Yes;S;21
8345;Early Adopter;Credit Card;Seldom;No;F;Yes;Yes;Yes;S;63
8014;Early Adopter;Monthly Billing;Regular;No;F;No;Yes;Yes;M;66
4169;Early Adopter;Website Account;Regular;No;M;Yes;Yes;Yes;M;26
6180;Early Adopter;Bank Transfer;Regular;No;M;Yes;Yes;Yes;S;46
2619;Early Adopter;Monthly Billing;Regular;No;F;No;Yes;Yes;M;66
9767;Early Adopter;Monthly Billing;Regular;Yes;M;Yes;Yes;Yes;M;38
2765;Early Adopter;Monthly Billing;Regular;No;F;Yes;No;Yes;S;53
9202;Early Adopter;Bank Transfer;Seldom;No;M;Yes;No;Yes;S;25
9899;Early Adopter;Credit Card;Seldom;Yes;M;Yes;Yes;Yes;M;61
1645;Early Adopter;Bank Transfer;Regular;No;M;Yes;Yes;Yes;S;47
7708;Early Adopter;Bank Transfer;Seldom;No;M;Yes;Yes;Yes;M;60
9232;Early Adopter;Website Account;Frequent;No;M;Yes;No;Yes;S;54
7751;Early Adopter;Monthly Billing;Seldom;No;M;No;Yes;Yes;M;66
9885;Early Adopter;Website Account;Frequent;Yes;F;No;Yes;Yes;S;61
9553;Early Adopter;Website Account;Regular;Yes;F;No;No;Yes;S;66
2556;Early Adopter;Bank Transfer;Regular;Yes;M;No;No;Yes;S;61
6815;Early Adopter;Bank Transfer;Regular;No;F;No;Yes;No;S;66
7062;Early Adopter;Monthly Billing;Seldom;No;F;Yes;No;Yes;M;66
3032;Early Adopter;Bank Transfer;Seldom;No;M;No;No;No;M;56
4254;Early Adopter;Monthly Billing;Seldom;No;M;No;Yes;Yes;M;66
1587;Early Adopter;Bank Transfer;Regular;Yes;F;Yes;Yes;Yes;S;32
7606;Early Adopter;Website Account;Regular;No;F;Yes;Yes;Yes;S;66
1773;Early Adopter;Website Account;Frequent;No;M;Yes;No;Yes;S;25
3727;Early Adopter;Bank Transfer;Seldom;Yes;M;No;Yes;No;M;66
9726;Early Adopter;Monthly Billing;Seldom;No;F;No;No;Yes;M;66
6560;Early Adopter;Bank Transfer;Regular;Yes;F;Yes;Yes;Yes;S;59
9024;Early Adopter;Monthly Billing;Regular;Yes;F;Yes;Yes;Yes;S;52
9646;Early Adopter;Bank Transfer;Seldom;No;M;Yes;No;Yes;S;26
6810;Early Adopter;Website Account;Regular;Yes;F;Yes;No;Yes;S;66
8649;Early Adopter;Bank Transfer;Seldom;Yes;M;No;Yes;No;S;59
9825;Early Adopter;Credit Card;Regular;Yes;F;No;Yes;Yes;M;60
6327;Early Adopter;Bank Transfer;Seldom;No;M;Yes;Yes;Yes;S;40
